SA1_7DIGITCODE_2016,F_Mgmt_Cmrce_35_44,F_Mgmt_Cmrce_45_54,F_Mgmt_Cmrce_55_64,F_Mgmt_Cmrce_65_74,F_Mgmt_Cmrce_75_84,F_Mgmt_Cmrce_85_over,F_Mgmt_Cmrce_Tot,F_Scty_Cul_15_24_yr,F_Scty_Cul_25_34_yr,F_Scty_Cul_35_44_yr,F_Scty_Cul_45_54_yr,F_Scty_Cul_55_64_yr,F_Scty_Cul_65_74_yr,F_Scty_Cul_75_84_yr,F_Scty_Cul_85_yr_over,F_Scty_Cul_Tot,F_Crtve_Arts_15_24_yr,F_Crtve_Arts_25_34_yr,F_Crtve_Arts_35_44_yr,F_Crtve_Arts_45_54_yr,F_Crtve_Arts_55_64_yr,F_Crtve_Arts_65_74_yr,F_Crtve_Arts_75_84_yr,F_Crtve_Arts_85_yr_over,F_Crtve_Arts_Tot,F_FoodHos_PsnlSvcs_15_24,F_FoodHos_PsnlSvcs_25_34,F_FoodHos_PsnlSvcs_35_44,F_FoodHos_PsnlSvcs_45_54,F_FoodHos_PsnlSvcs_55_64,F_FoodHos_PsnlSvcs_65_74,F_FoodHos_PsnlSvcs_75_84,F_FoodHos_PsnlSvcs_85_over,F_FoodHos_PsnlSvcs_Tot,F_Mix_Fld_Prog_15_24,F_Mix_Fld_Prog_25_34,F_Mix_Fld_Prog_35_44,F_Mix_Fld_Prog_45_54,F_Mix_Fld_Prog_55_64,F_Mix_Fld_Prog_65_74,F_Mix_Fld_Prog_75_84,F_Mix_Fld_Prog_85,F_Mix_Fld_Prog_Tot,F_Fld_stud_inad_desc_15_24,F_Fld_stud_inad_desc_25_34,F_Fld_stud_inad_desc_35_44,F_Fld_stud_inad_desc_45_54,F_Fld_stud_inad_desc_55_64,F_Fld_stud_inad_desc_65_74,F_Fld_stud_inad_desc_75_84,F_Fld_stud_inad_desc_85,F_Fld_stud_inad_desc_Tot,F_Fld_stud_ns_15_24_yr,F_Fld_stud_ns_25_34_yr,F_Fld_stud_ns_35_44_yr,F_Fld_stud_ns_45_54_yr,F_Fld_stud_ns_55_64_yr,F_Fld_stud_ns_65_74_yr,F_Fld_stud_ns_75_84_yr,F_Fld_stud_ns_85_yr_over,F_Fld_stud_ns_Tot,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Nat_Phy_Sci_15_24,P_Nat_Phy_Sci_25_34,P_Nat_Phy_Sci_35_44,P_Nat_Phy_Sci_45_54,P_Nat_Phy_Sci_55_64,P_Nat_Phy_Sci_65_74,P_Nat_Phy_Sci_75_84,P_Nat_Phy_Sci_85,P_Nat_Phy_Sci_Tot,P_IT_15_24,P_IT_25_34,P_IT_35_44,P_IT_45_54,P_IT_55_64,P_IT_65_74,P_IT_75_84,P_IT_85,P_IT_Tot,P_Egnr_rel_Tech_15_24,P_Egnr_rel_Tech_25_34,P_Egnr_rel_Tech_35_44,P_Egnr_rel_Tech_45_54,P_Egnr_rel_Tech_55_64,P_Egnr_rel_Tech_65_74,P_Egnr_rel_Tech_75_84,P_Egnr_rel_Tech_85,P_Egnr_rel_Tech_Tot,P_Arc_Bld_15_24,P_Arc_Bld_25_34,P_Arc_Bld_35_44,P_Arc_Bld_45_54,P_Arc_Bld_55_64,P_Arc_Bld_65_74,P_Arc_Bld_75_84,P_Arc_Bld_85_over,P_Arc_Bld_Tot,P_Agric_Env_Rel_Stud_15_24,P_Agric_Env_Rel_Stud_25_34,P_Agric_Env_Rel_Stud_35_44,P_Agric_Env_Rel_Stud_45_54,P_Agric_Env_Rel_Stud_55_64,P_Agric_Env_Rel_Stud_65_74,P_Agric_Env_Rel_Stud_75_84,P_Agric_Env_Rel_Stud_85,P_Agric_Envir_Rel_Stud_Tot,P_Hlth_15_24_yr,P_Hlth_25_34_yr,P_Hlth_35_44_yr,P_Hlth_45_54_yr,P_Hlth_55_64_yr,P_Hlth_65_74_yr,P_Hlth_75_84_yr,P_Hlth_85_yr_over,P_Hlth_Tot,P_Edu_15_24_yr,P_Edu_25_34_yr,P_Edu_35_44_yr,P_Edu_45_54_yr,P_Edu_55_64_yr,P_Edu_65_74_yr,P_Edu_75_84_yr,P_Edu_85_yr_over,P_Edu_Tot,P_Mgmt_Cmrce_15_24,P_Mgmt_Cmrce_25_34,P_Mgmt_Cmrce_35_44,P_Mgmt_Cmrce_45_54,P_Mgmt_Cmrce_55_64,P_Mgmt_Cmrce_65_74,P_Mgmt_Cmrce_75_84,P_Mgmt_Cmrce_85_over,P_Mgmt_Cmrce_Tot,P_Scty_Cul_15_24_yr,P_Scty_Cul_25_34_yr,P_Scty_Cul_35_44_yr,P_Scty_Cul_45_54_yr,P_Scty_Cul_55_64_yr,P_Scty_Cul_65_74_yr,P_Scty_Cul_75_84_yr,P_Scty_Cul_85_yr_over,P_Scty_Cul_Tot,P_Crtve_Arts_15_24_yr,P_Crtve_Arts_25_34_yr,P_Crtve_Arts_35_44_yr,P_Crtve_Arts_45_54_yr,P_Crtve_Arts_55_64_yr,P_Crtve_Arts_65_74_yr,P_Crtve_Arts_75_84_yr,P_Crtve_Arts_85_yr_over,P_Crtve_Arts_Tot,P_FoodHos_PsnlSvcs_15_24,P_FoodHos_PsnlSvcs_25_34,P_FoodHos_PsnlSvcs_35_44,P_FoodHos_PsnlSvcs_45_54,P_FoodHos_PsnlSvcs_55_64,P_FoodHos_PsnlSvcs_65_74,P_FoodHos_PsnlSvcs_75_84,P_FoodHos_PsnlSvcs_85_over,P_FoodHos_PsnlSvcs_Tot,P_Mix_Fld_Prog_15_24,P_Mix_Fld_Prog_25_34,P_Mix_Fld_Prog_35_44,P_Mix_Fld_Prog_45_54,P_Mix_Fld_Prog_55_64,P_Mix_Fld_Prog_65_74,P_Mix_Fld_Prog_75_84,P_Mix_Fld_Prog_85,P_Mix_Fld_Prog_Tot,P_Fld_stud_inad_desc_15_24,P_Fld_stud_inad_desc_25_34,P_Fld_stud_inad_desc_35_44,P_Fld_stud_inad_desc_45_54,P_Fld_stud_inad_desc_55_64,P_Fld_stud_inad_desc_65_74,P_Fld_stud_inad_desc_75_84,P_Fld_stud_inad_desc_85,P_Fld_stud_inad_desc_Tot,P_Fld_stud_ns_15_24_yr,P_Fld_stud_ns_25_34_yr,P_Fld_stud_ns_35_44_yr,P_Fld_stud_ns_45_54_yr,P_Fld_stud_ns_55_64_yr,P_Fld_stud_ns_65_74_yr,P_Fld_stud_ns_75_84_yr,P_Fld_stud_ns_85_yr_over,P_Fld_stud_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr
5100111,3,4,0,0,0,0,13,0,3,0,4,4,0,0,0,17,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,3,11,11,17,24,10,3,0,87,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,9,7,6,0,0,23,0,4,3,0,3,0,0,0,12,0,3,3,0,0,0,4,0,7,0,0,3,3,6,6,0,0,15,0,5,6,4,10,4,3,0,31,0,4,3,4,3,0,0,0,17,0,3,3,5,4,3,0,0,23,0,0,0,0,3,0,0,0,7,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,0,6,0,0,22,7,22,30,32
5100112,3,0,3,3,0,0,14,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,9,0,0,0,23,3,18,10,19,21,10,0,0,74,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,8,9,8,0,0,0,26,0,3,0,0,0,0,0,0,10,0,3,4,4,3,0,0,0,16,0,3,0,0,4,3,0,0,14,0,3,3,3,4,3,0,0,17,0,3,3,3,3,10,0,0,21,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,6,12,16,6,3,3,51,14,25,24,33
5100113,0,4,5,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,7,3,8,10,17,13,12,3,0,57,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,4,6,8,0,0,24,0,0,3,0,5,0,0,0,17,0,0,0,0,0,0,0,0,3,0,3,3,5,4,0,0,0,15,0,0,0,0,3,3,0,0,7,3,0,3,4,3,0,0,0,16,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,0,20,13,12,16,25
5100114,15,0,0,0,0,0,26,0,3,7,8,0,0,0,0,19,0,3,3,0,0,0,0,0,11,0,4,3,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,4,0,0,0,0,17,6,25,49,26,15,5,5,0,141,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,3,8,12,5,3,4,0,33,0,5,4,4,0,0,0,0,17,0,3,11,8,0,0,0,0,20,0,3,4,4,6,0,0,0,27,0,4,8,7,9,4,3,0,31,0,5,15,4,3,4,0,0,33,0,3,5,10,0,0,0,0,24,0,3,3,0,0,0,0,0,13,0,4,9,7,0,3,0,0,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,5,11,8,3,4,0,0,38,17,39,94,65
5100115,0,4,4,0,0,0,20,0,0,5,0,3,3,0,0,12,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,12,5,22,19,25,15,4,0,99,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,8,4,9,7,0,0,34,0,0,3,4,0,4,0,0,17,3,3,7,3,3,0,0,0,15,0,0,5,7,11,5,0,0,29,0,0,7,0,6,0,0,0,16,3,0,0,4,4,4,0,0,20,0,0,10,0,3,3,0,0,22,0,0,3,0,3,0,0,0,5,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,4,0,6,0,15,10,11,49,27
5100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100202,0,3,7,3,7,0,22,0,3,3,0,4,3,8,0,13,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,59,102,0,7,7,7,9,34,55,64,182,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,3,31,0,0,0,0,0,5,3,3,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,8,3,23,0,0,0,0,0,4,3,0,12,0,0,4,3,7,5,10,0,30,0,3,3,0,4,4,8,0,17,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,45,75,140,3,12,14,10
5100203,5,9,3,0,0,0,23,0,0,7,4,3,0,0,0,20,0,0,0,0,0,0,0,0,4,3,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,11,26,26,17,12,0,0,91,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,7,11,14,6,9,0,0,40,3,3,4,0,3,3,0,0,17,0,0,0,0,0,0,0,0,9,0,0,10,5,3,0,0,0,20,0,0,0,3,4,3,0,0,15,5,0,11,7,3,5,0,0,25,3,0,3,4,6,0,0,0,19,0,0,0,0,0,0,0,0,7,4,8,3,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,17,12,17,49,52
5100204,0,0,3,0,0,0,12,0,4,3,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,4,0,18,6,17,19,23,17,3,12,0,89,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,3,4,3,4,0,20,0,4,0,0,3,0,3,0,6,0,3,3,0,0,0,0,0,5,3,3,0,0,3,0,3,0,16,0,0,0,12,3,0,3,0,17,5,5,0,0,8,0,3,0,17,0,3,3,8,4,3,0,0,22,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,3,4,5,8,0,3,0,39,15,27,30,42
5100205,3,8,0,0,0,0,13,3,3,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,3,4,18,30,9,11,3,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,3,0,0,27,0,0,0,5,5,0,0,0,10,0,0,0,3,0,0,0,0,10,0,0,6,8,0,0,4,0,21,0,0,3,11,4,3,0,0,28,0,0,3,12,0,6,0,0,22,4,4,0,10,3,0,0,0,19,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,11,13,9,27,61
5100206,0,5,3,0,0,0,18,0,4,0,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,3,19,6,11,18,4,13,22,16,3,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,4,3,0,20,4,3,0,0,3,0,0,0,17,0,0,3,0,0,0,0,0,5,0,3,4,0,0,3,0,0,12,3,0,3,0,4,3,0,0,14,3,0,0,4,4,4,0,0,20,0,4,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,3,0,4,3,0,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,13,13,3,39,15,21,29,20
5100207,3,0,3,0,0,0,8,3,0,7,3,3,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,19,7,6,19,15,17,4,13,3,77,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,5,3,3,0,17,0,3,7,0,3,0,0,0,17,0,0,0,0,0,0,0,0,6,0,0,0,5,4,3,0,0,14,0,0,3,3,3,0,4,0,11,0,3,4,0,3,0,0,0,16,3,0,7,3,3,0,0,0,18,0,0,0,0,3,0,0,0,6,0,4,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,6,0,24,9,16,34,17
5100209,0,5,3,0,0,0,15,0,0,7,6,3,4,3,0,24,4,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,10,3,6,15,0,42,7,22,20,33,21,23,19,8,156,0,3,0,0,3,0,0,0,8,0,3,0,0,0,0,0,0,3,4,3,3,4,7,6,3,0,33,0,3,3,3,3,3,0,0,23,0,0,3,4,0,0,0,0,10,0,3,4,9,7,3,4,0,29,0,0,11,3,0,12,0,0,25,3,3,3,8,8,7,0,0,25,0,3,7,6,6,8,4,0,30,0,0,0,0,3,0,0,0,7,0,5,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,6,12,8,8,19,0,71,17,41,41,45
5100213,3,0,3,0,0,0,15,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,5,9,18,12,14,3,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,16,0,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,3,5,3,0,0,0,15,0,0,4,0,0,3,0,0,15,0,3,4,4,0,3,0,0,17,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,6,6,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,15,11,4,29,28
5100214,3,9,4,0,0,0,23,3,5,6,3,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,9,26,33,38,17,11,5,0,138,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,8,4,8,10,5,10,0,0,45,0,3,7,4,0,3,3,0,23,0,3,4,0,0,0,0,0,9,4,5,11,12,3,6,0,0,31,0,12,11,5,3,5,0,0,36,0,6,13,20,3,3,0,0,42,3,8,6,3,6,3,0,0,29,0,0,3,0,0,0,0,0,4,0,4,8,3,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,4,0,14,24,37,64,67
5100216,3,3,0,0,0,0,14,0,0,0,4,4,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,4,4,22,9,12,13,20,10,11,8,6,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,3,3,0,3,3,22,0,0,3,0,3,0,0,0,14,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,11,0,3,3,3,0,3,0,0,12,3,3,6,6,0,0,0,0,22,0,4,0,4,8,0,0,0,15,0,0,0,3,0,0,0,0,4,3,3,0,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,0,6,4,3,38,19,18,25,30
5100217,0,4,3,0,0,0,11,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,13,19,13,7,0,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,8,3,4,0,37,0,6,0,0,6,0,0,0,14,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,3,4,0,5,0,0,0,14,0,3,0,8,4,0,0,0,13,0,0,0,5,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,14,5,24,24,31
5100218,0,0,0,3,0,0,9,0,3,3,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,6,3,4,6,7,11,3,5,0,49,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,16,0,0,0,3,5,0,0,0,9,0,0,4,0,0,0,0,0,6,0,0,0,3,0,0,3,0,6,0,0,0,3,3,0,0,0,6,0,0,3,3,3,3,0,0,7,0,3,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,12,3,13,16,16
5100219,3,0,3,3,0,0,19,0,3,0,3,8,3,0,0,17,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,13,5,18,6,18,19,19,5,0,99,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,4,4,3,4,6,4,0,29,0,0,0,6,3,7,3,0,17,0,0,0,3,3,0,0,0,6,0,3,0,3,4,3,0,0,24,0,3,0,7,4,4,0,0,21,3,3,7,3,4,4,0,0,28,0,3,3,4,8,3,0,0,23,3,0,0,0,0,0,0,0,5,0,4,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,12,4,0,22,11,30,17,33
5100220,3,4,0,0,0,0,22,0,0,0,3,3,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,3,3,7,28,10,19,19,20,27,22,13,12,137,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,0,0,3,0,6,3,3,7,8,7,0,30,3,0,0,3,3,3,0,0,15,0,3,4,0,3,0,3,0,13,3,8,3,4,14,7,5,7,41,3,0,0,0,3,3,3,0,18,3,7,12,6,6,3,3,0,43,0,4,3,3,4,10,0,0,26,0,0,3,0,0,0,0,0,3,0,3,3,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,4,3,0,3,5,3,10,40,19,38,36,35
5100222,3,5,0,5,0,0,16,0,4,3,0,3,0,0,0,11,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,9,9,30,27,11,13,6,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,16,3,0,0,33,0,0,0,6,5,3,0,0,18,0,0,0,5,0,5,0,0,12,0,5,8,10,0,3,0,0,33,0,0,12,7,0,9,3,0,33,0,0,11,6,3,4,0,0,29,0,4,3,0,0,0,0,0,16,0,0,0,3,3,0,0,0,4,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,3,0,14,9,12,48,54
5100223,3,6,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,4,0,0,18,9,8,16,25,11,4,4,0,67,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,3,7,9,4,3,0,0,33,4,0,0,3,0,0,0,0,9,0,0,3,0,0,0,0,0,4,0,3,5,3,0,0,0,0,13,0,0,4,3,4,0,0,0,15,0,0,3,6,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,10,3,5,3,0,31,20,11,23,45
5100224,0,0,3,3,0,0,5,0,0,7,3,3,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,10,25,12,12,3,0,0,64,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,10,7,0,8,0,0,0,27,0,0,3,4,7,0,0,0,20,0,0,0,0,0,0,0,0,8,0,3,6,3,0,0,0,0,13,0,0,6,3,3,0,0,0,12,0,0,3,0,0,3,0,0,14,3,0,7,4,3,0,0,0,22,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,11,14,16,40,22
5100226,4,10,3,0,0,0,17,3,0,6,4,3,0,0,0,20,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,15,12,4,19,22,21,11,7,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,5,5,8,0,0,30,0,0,3,3,3,0,3,0,13,0,0,0,3,0,3,0,0,9,0,0,3,3,0,4,0,0,21,0,0,0,4,9,8,0,0,22,3,0,7,9,0,3,0,0,23,3,0,6,4,3,3,0,0,21,0,5,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,6,0,6,8,0,28,16,12,32,44
5100227,3,4,0,0,0,0,6,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,15,5,8,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,10,0,0,0,3,0,0,0,0,9,0,0,3,4,0,0,0,0,7,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,10,4,13,18,24
5100229,7,6,4,0,0,0,26,0,0,5,3,6,3,0,0,17,0,0,0,0,0,0,0,0,3,0,8,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,16,12,21,41,26,23,14,3,0,134,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,3,0,3,10,8,8,6,4,0,40,6,7,3,3,4,3,0,0,21,0,0,0,3,0,0,0,0,6,3,13,7,7,6,0,0,0,33,0,6,13,4,3,3,3,0,24,3,3,10,15,3,0,0,0,37,3,0,7,3,6,4,0,0,28,0,0,0,0,0,0,0,0,4,0,8,0,3,3,0,0,0,19,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,4,4,6,8,0,0,24,19,43,67,52
