SA2_MAINCODE_2016,DC15_17FSEOMSolsET,DC15_17FSEOM_LpEns,DC15_17FSEOMT,DC15_17FSolsEVwwMSEO,DC15_17FSolsEVwwMSolsEVww,DC15_17FSolsEVwwMSolNwna,DC15_17FSolsEVwwMsol_pEns,DC15_17FSolsEVwwMSolsET,DC15_17FSolsEVwwM_LpEns,DC15_17FSolsEVwwMT,DC15_17FSolNwnaMSEO,DC15_17FSolNwnaMSolsEVww,DC15_17FSolNwnaMSolNwna,DC15_17FSolNwnaMsol_pEns,DC15_17FSolNwnaMSolsET,DC15_17FSolNwnaM_LpEns,DC15_17FSolNwnaMT,DC15_17FSol_pEnsMSEO,DC15_17FSol_pEnsMSolsEVww,DC15_17FSol_pEnsMSolNwna,DC15_17FSol_pEnsMsol_pEns,DC15_17FSol_pEnsMSolsET,DC15_17FSol_pEnsM_LpEns,DC15_17FSol_pEnsMT,DC15_17FSolsETMSEO,DC15_17FSolsETMSolsEVww,DC15_17FSolsETMSolNwna,DC15_17FSolsETMsol_pEns,DC15_17FSolsETMSolsET,DC15_17FSolsETM_LpEns,DC15_17FSolsETMT,DC15_17F_LpEnsMSEO,DC15_17F_LpEnsMSolsEVww,DC15_17F_LpEnsMSolNwna,DC15_17F_LpEnsMsol_pEns,DC15_17F_LpEnsMSolsET,DC15_17F_LpEnsM_LpEns,DC15_17F_LpEnsMT,DC15_17FTMSEO,DC15_17FTMSolsEVww,DC15_17FTMSolNwna,DC15_17FTMsol_pEns,DC15_17FTMSolsET,DC15_17FTM_LpEns,DC15_17FTMT,DC18_20FSEOMSEO,DC18_20FSEOMSolsEVww,DC18_20FSEOMSolNwna,DC18_20FSEOMsol_pEns,DC18_20FSEOMSolsET,DC18_20FSEOM_LpEns,DC18_20FSEOMT,DC18_20FSolsEVwwMSEO,DC18_20FSolsEVwwMSolsEVww,DC18_20FSolsEVwwMSolNwna,DC18_20FSolsEVwwMsol_pEns,DC18_20FSolsEVwwMSolsET,DC18_20FSolsEVwwM_LpEns,DC18_20FSolsEVwwMT,DC18_20FSolNwnaMSEO,DC18_20FSolNwnaMSolsEVww,DC18_20FSolNwnaMSolNwna,DC18_20FSolNwnaMsol_pEns,DC18_20FSolNwnaMSolsET,DC18_20FSolNwnaM_LpEns,DC18_20FSolNwnaMT,DC18_20FSol_pEnsMSEO,DC18_20FSol_pEnsMSolsEVww,DC18_20FSol_pEnsMSolNwna,DC18_20FSol_pEnsMsol_pEns,DC18_20FSol_pEnsMSolsET,DC18_20FSol_pEnsM_LpEns,DC18_20FSol_pEnsMT,DC18_20FSolsETMSEO,DC18_20FSolsETMSolsEVww,DC18_20FSolsETMSolNwna,DC18_20FSolsETMsol_pEns,DC18_20FSolsETMSolsET,DC18_20FSolsETM_LpEns,DC18_20FSolsETMT,DC18_20F_LpEnsMSEO,DC18_20F_LpEnsMSolsEVww,DC18_20F_LpEnsMSolNwna,DC18_20F_LpEnsMsol_pEns,DC18_20F_LpEnsMSolsET,DC18_20F_LpEnsM_LpEns,DC18_20F_LpEnsMT,DC18_20FTMSEO,DC18_20FTMSolsEVww,DC18_20FTMSolNwna,DC18_20FTMsol_pEns,DC18_20FTMSolsET,DC18_20FTM_LpEns,DC18_20FTMT,DC21_24FSEOMSEO,DC21_24FSEOMSolsEVww,DC21_24FSEOMSolNwna,DC21_24FSEOMsol_pEns,DC21_24FSEOMSolsET,DC21_24FSEOM_LpEns,DC21_24FSEOMT,DC21_24FSolsEVwwMSEO,DC21_24FSolsEVwwMSolsEVww,DC21_24FSolsEVwwMSolNwna,DC21_24FSolsEVwwMsol_pEns,DC21_24FSolsEVwwMSolsET,DC21_24FSolsEVwwM_LpEns,DC21_24FSolsEVwwMT,DC21_24FSolNwnaMSEO,DC21_24FSolNwnaMSolsEVww,DC21_24FSolNwnaMSolNwna,DC21_24FSolNwnaMsol_pEns,DC21_24FSolNwnaMSolsET,DC21_24FSolNwnaM_LpEns,DC21_24FSolNwnaMT,DC21_24FSol_pEnsMSEO,DC21_24FSol_pEnsMSolsEVww,DC21_24FSol_pEnsMSolNwna,DC21_24FSol_pEnsMsol_pEns,DC21_24FSol_pEnsMSolsET,DC21_24FSol_pEnsM_LpEns,DC21_24FSol_pEnsMT,DC21_24FSolsETMSEO,DC21_24FSolsETMSolsEVww,DC21_24FSolsETMSolNwna,DC21_24FSolsETMsol_pEns,DC21_24FSolsETMSolsET,DC21_24FSolsETM_LpEns,DC21_24FSolsETMT,DC21_24F_LpEnsMSEO,DC21_24F_LpEnsMSolsEVww,DC21_24F_LpEnsMSolNwna,DC21_24F_LpEnsMsol_pEns,DC21_24F_LpEnsMSolsET,DC21_24F_LpEnsM_LpEns,DC21_24F_LpEnsMT,DC21_24FTMSEO,DC21_24FTMSolsEVww,DC21_24FTMSolNwna,DC21_24FTMsol_pEns,DC21_24FTMSolsET,DC21_24FTM_LpEns,DC21_24FTMT,TDCFSEOMSEO,TDCFSEOMSolsEVww,TDCFSEOMSolNwna,TDCFSEOMsol_pEns,TDCFSEOMSolsET,TDCFSEOM_LpEns,TDCFSEOMT,TDCFSolsEVwwMSEO,TDCFSolsEVwwMSolsEVww,TDCFSolsEVwwMSolNwna,TDCFSolsEVwwMsol_pEns,TDCFSolsEVwwMSolsET,TDCFSolsEVwwM_LpEns,TDCFSolsEVwwMT,TDCFSolNwnaMSEO,TDCFSolNwnaMSolsEVww,TDCFSolNwnaMSolNwna,TDCFSolNwnaMsol_pEns,TDCFSolNwnaMSolsET,TDCFSolNwnaM_LpEns,TDCFSolNwnaMT,TDCFSol_pEnsMSEO,TDCFSol_pEnsMSolsEVww,TDCFSol_pEnsMSolNwna,TDCFSol_pEnsMsol_pEns,TDCFSol_pEnsMSolsET,TDCFSol_pEnsM_LpEns,TDCFSol_pEnsMT,TDCFSolsETMSEO,TDCFSolsETMSolsEVww,TDCFSolsETMSolNwna,TDCFSolsETMsol_pEns,TDCFSolsETMSolsET,TDCFSolsETM_LpEns,TDCFSolsETMT,TDCF_LpEnsMSEO,TDCF_LpEnsMSolsEVww,TDCF_LpEnsMSolNwna,TDCF_LpEnsMsol_pEns,TDCF_LpEnsMSolsET,TDCF_LpEnsM_LpEns,TDCF_LpEnsMT,TDCFTMSEO,TDCFTMSolsEVww,TDCFTMSolNwna,TDCFTMsol_pEns,TDCFTMSolsET,TDCFTM_LpEns,TDCFTMT
505021090,0,0,55,6,77,11,0,87,0,96,3,24,24,0,48,0,55,0,4,0,0,3,0,3,11,109,35,0,143,0,158,0,0,0,0,0,0,0,64,109,35,0,143,0,205,13,0,0,0,0,0,13,3,42,7,0,44,0,49,0,16,13,0,31,0,31,0,0,0,0,0,0,0,3,62,23,0,82,0,80,0,0,0,0,0,0,0,17,62,23,0,82,0,95,14,0,0,0,0,0,14,0,23,0,0,21,0,21,0,3,9,0,15,0,15,0,0,0,0,0,0,0,0,28,10,0,39,0,39,0,0,0,0,0,0,0,14,28,10,0,39,0,51,617,30,0,0,30,4,649,109,1106,61,12,1177,0,1291,4,198,156,0,345,0,351,0,19,5,3,34,0,34,116,1321,224,19,1562,0,1673,0,3,0,0,3,9,13,730,1358,224,19,1594,16,2335
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021092,4,0,140,12,23,0,0,23,0,37,0,0,0,0,3,0,3,0,0,0,0,0,0,0,12,23,0,0,22,0,37,0,0,0,0,0,0,0,145,26,0,0,32,0,178,53,0,0,0,0,0,56,7,10,0,0,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,9,0,15,0,0,0,0,0,0,0,56,10,0,0,12,0,72,41,0,0,0,0,0,41,3,6,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,11,0,0,0,0,0,0,0,39,6,0,0,6,0,49,1393,33,0,0,34,0,1436,104,221,3,0,221,4,332,0,7,4,0,14,0,13,0,4,0,0,4,0,4,107,233,12,0,238,4,353,0,0,0,0,0,0,0,1504,267,12,0,280,4,1784
505021093,3,0,126,10,85,3,0,86,0,96,0,11,4,0,11,0,11,0,0,0,0,0,0,0,10,97,4,0,102,0,108,0,0,0,0,0,0,0,132,102,4,0,108,0,233,84,9,0,0,9,0,91,3,49,3,3,52,0,58,0,10,10,0,14,0,14,0,0,0,0,0,0,0,3,53,11,3,73,0,70,0,0,0,0,0,0,0,86,62,11,3,77,0,159,35,3,0,0,3,0,35,3,29,0,0,25,0,30,0,8,7,0,10,0,16,0,0,0,0,0,0,0,3,35,6,0,42,0,42,0,0,0,0,0,0,0,41,35,6,0,39,0,79,1126,100,0,0,100,0,1225,131,714,18,3,740,0,868,3,74,37,0,116,0,119,3,3,3,3,7,0,12,142,792,61,3,858,0,1000,0,4,0,0,4,3,9,1262,891,61,3,963,3,2226
505021094,6,0,172,13,8,0,0,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,5,0,22,0,0,0,0,0,0,0,184,5,0,0,11,0,193,84,0,0,0,4,0,89,6,5,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,9,0,14,0,0,0,0,0,0,0,90,8,3,0,13,0,101,42,4,0,0,4,0,48,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,46,3,0,0,3,0,49,1180,35,0,3,33,3,1222,80,67,0,0,64,0,145,4,0,7,0,7,0,12,3,0,0,0,0,0,3,86,67,6,0,70,0,159,0,0,0,0,0,0,0,1268,99,6,3,108,3,1378
505021095,3,0,46,4,24,3,0,25,0,29,0,3,0,0,4,0,4,0,0,0,0,0,0,0,4,28,6,0,37,0,36,0,0,0,0,0,0,0,48,28,6,0,34,0,84,19,3,0,0,3,0,22,0,25,3,0,30,0,30,0,3,0,0,4,0,4,0,0,0,0,0,0,0,0,28,4,0,38,0,38,0,0,0,0,0,0,0,19,31,4,0,38,0,55,4,0,0,0,0,0,5,0,7,0,0,7,0,7,0,3,0,0,5,0,5,0,0,0,0,0,0,0,0,11,7,0,13,0,16,0,0,0,0,0,0,0,3,13,7,0,14,0,16,616,46,0,0,46,0,664,80,463,28,3,494,0,576,3,41,20,0,58,0,64,0,0,0,0,0,0,0,82,506,52,3,555,0,637,0,0,0,0,0,0,0,695,554,52,3,601,4,1302
505021096,15,0,321,16,70,0,0,67,0,85,0,4,0,0,4,0,6,0,0,0,0,0,0,0,19,69,0,0,73,0,95,0,0,0,0,0,0,0,326,79,0,0,86,0,413,201,0,0,0,0,0,202,8,41,0,0,41,0,45,0,0,3,0,7,0,7,0,0,0,0,0,0,0,8,38,3,0,43,0,52,0,0,0,0,0,0,0,212,43,3,0,48,0,254,79,0,0,0,0,0,79,3,24,0,0,24,0,27,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,26,0,0,25,0,30,0,0,0,0,0,0,0,86,28,0,0,28,0,114,2199,59,0,0,59,4,2270,141,533,12,5,545,0,683,7,31,22,0,56,0,58,0,6,0,0,6,0,6,143,576,31,5,605,0,753,3,0,0,0,0,0,3,2350,637,31,5,670,5,3019
505021097,14,0,227,14,48,7,3,51,0,70,0,6,5,0,11,0,12,0,0,0,0,0,0,0,15,50,6,3,57,0,78,0,0,0,0,0,0,0,227,61,6,3,71,0,303,126,7,0,0,7,0,129,4,32,0,0,35,0,40,0,5,4,0,9,0,9,0,0,0,0,0,0,0,4,39,6,0,48,0,52,0,0,0,0,0,0,0,131,49,6,0,51,0,178,62,9,0,0,9,0,72,9,15,0,0,15,0,27,0,3,0,0,4,0,4,0,0,0,0,0,0,0,9,16,4,0,22,0,30,0,0,0,0,0,0,0,72,21,4,0,30,0,100,1448,118,0,0,118,0,1572,154,549,29,3,581,0,735,3,44,30,0,76,0,75,0,10,0,0,10,0,10,160,607,57,3,662,0,825,0,0,0,0,0,0,0,1605,721,57,3,784,0,2389
505031098,5,0,140,9,103,5,0,108,0,118,0,22,53,0,76,0,76,0,0,0,0,3,0,3,9,131,53,3,188,0,195,0,0,0,0,0,0,0,139,141,53,3,194,0,338,62,0,0,0,0,0,61,0,39,0,0,44,0,44,0,8,24,0,35,0,35,0,0,0,0,0,0,0,0,54,21,0,78,0,83,0,0,0,0,0,0,0,60,53,21,0,80,0,139,23,0,0,0,0,0,25,3,31,0,0,28,0,32,0,7,17,0,24,0,24,0,0,0,0,0,0,0,3,37,16,0,53,0,62,0,0,0,0,0,0,0,27,37,16,0,58,0,86,938,51,0,0,51,0,992,84,675,47,8,725,0,812,0,196,350,0,550,0,550,0,3,6,3,7,0,12,80,871,406,13,1284,0,1372,0,0,0,0,0,3,3,1017,925,406,13,1339,5,2365
505031099,5,0,423,18,72,0,0,77,0,97,0,3,6,0,9,0,13,0,0,0,0,0,0,0,24,76,6,4,86,0,108,4,0,0,0,0,0,4,444,79,6,4,93,0,533,103,3,0,0,3,0,106,3,40,0,0,38,0,43,0,3,6,0,7,0,7,0,0,0,0,0,0,0,3,37,6,0,46,0,53,0,0,0,0,0,0,0,105,40,6,0,53,0,158,32,0,0,0,0,0,32,0,11,3,0,13,0,13,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,11,9,0,16,0,16,0,0,0,0,0,0,0,32,11,9,0,16,0,53,3371,88,5,0,94,6,3466,188,627,15,10,649,0,838,6,53,39,0,95,0,100,0,4,0,6,11,0,11,193,681,57,17,757,0,951,10,3,0,0,3,3,19,3574,770,61,17,847,10,4430
505031100,11,0,326,11,82,0,0,80,0,92,0,5,10,0,14,0,14,0,0,0,0,0,0,0,11,85,7,0,93,0,106,3,0,0,0,0,0,4,333,96,7,0,105,0,434,103,0,0,0,0,0,105,0,48,4,0,56,0,53,0,3,0,0,8,0,8,0,0,0,0,0,0,0,0,54,7,0,61,0,60,0,0,0,0,0,0,0,103,61,7,0,65,0,166,43,0,0,0,0,0,43,0,12,0,0,12,0,12,0,5,4,0,5,0,5,0,0,0,0,0,0,0,0,21,4,0,21,0,22,0,0,0,0,0,0,0,42,21,4,0,21,0,62,2739,73,0,0,73,5,2817,128,751,12,0,764,0,890,8,66,40,0,103,0,112,0,8,0,5,10,0,15,135,826,51,10,881,0,1019,3,0,0,0,0,0,4,2882,900,51,10,953,3,3837
505031101,5,0,152,6,48,0,0,46,0,50,0,12,7,0,18,0,19,0,0,0,0,0,0,0,5,54,5,0,61,0,71,0,0,0,0,0,0,0,148,57,5,0,68,0,220,54,0,0,0,0,0,54,0,47,0,0,51,0,50,0,8,4,0,13,0,13,0,0,0,0,0,0,0,0,56,6,0,59,0,63,0,0,0,0,0,0,0,56,56,6,0,59,0,114,25,0,0,0,0,0,25,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,0,0,0,0,0,25,20,0,0,20,0,36,1414,54,0,0,54,0,1471,87,528,19,0,541,0,631,3,50,40,0,90,0,94,0,0,0,0,0,0,0,89,577,52,0,633,0,730,0,0,0,0,0,0,0,1509,633,52,0,692,0,2201
505031102,3,0,66,0,51,14,0,62,0,62,0,19,25,0,43,0,43,0,0,0,0,0,0,0,0,68,39,0,102,0,109,0,0,0,0,0,0,0,60,69,39,3,111,0,169,11,0,0,0,0,0,11,5,27,5,0,35,0,36,0,9,22,0,29,0,29,0,0,0,0,0,0,0,5,36,23,0,59,0,64,0,0,0,0,0,0,0,14,36,23,0,59,0,72,7,0,0,0,0,0,6,0,11,4,0,15,0,15,0,10,6,0,9,0,9,0,0,0,0,0,0,0,0,22,6,0,25,0,29,0,0,0,0,0,0,0,5,22,6,0,30,0,34,526,24,0,3,31,7,569,61,463,63,18,547,0,605,4,150,199,0,351,4,364,0,0,0,0,0,0,0,67,618,268,18,899,4,968,0,0,0,0,0,3,3,595,644,268,23,929,17,1536
505031103,22,0,476,38,269,12,0,280,0,318,0,24,30,0,60,0,60,0,4,0,0,7,0,7,38,294,45,3,342,0,381,0,0,0,0,0,0,0,489,317,45,3,365,0,855,197,6,0,0,6,0,203,13,137,14,4,156,0,170,0,13,15,0,30,0,30,0,0,0,0,0,0,0,13,150,32,5,182,0,200,0,0,0,0,0,0,0,211,156,32,5,190,0,406,64,4,0,0,4,0,61,3,90,6,0,99,0,101,0,14,13,0,19,0,19,0,0,0,0,0,0,0,3,104,12,0,118,0,127,0,0,0,0,0,0,0,64,104,12,0,124,0,188,3440,186,0,0,187,4,3636,278,2045,94,18,2157,0,2438,5,175,132,0,302,0,313,0,14,0,4,22,0,20,288,2234,231,26,2482,0,2773,3,0,0,0,0,5,9,3730,2418,233,26,2670,11,6412
505031104,3,0,126,6,66,23,0,89,0,95,0,23,34,0,53,0,53,0,0,0,0,0,0,0,6,89,51,0,142,0,148,0,0,0,0,0,0,0,130,94,51,0,144,0,269,45,0,0,0,0,0,46,4,30,8,0,38,0,43,0,15,24,0,38,0,38,0,0,3,0,3,0,3,4,43,36,0,76,0,85,0,0,0,0,0,0,0,50,45,36,0,82,0,126,20,3,0,0,3,0,21,0,26,3,0,27,0,28,0,11,12,0,20,0,20,0,0,0,0,0,0,0,0,34,13,0,48,0,48,0,0,0,0,0,0,0,19,33,13,0,50,0,67,855,36,0,0,36,0,897,79,527,90,0,626,0,704,0,154,200,0,356,0,353,0,0,6,0,5,0,5,84,685,299,0,984,0,1064,0,0,0,0,0,0,0,939,725,299,0,1021,0,1962
505031105,15,0,599,24,77,0,0,82,0,108,0,7,3,0,3,0,7,0,0,0,0,0,0,0,29,80,3,0,86,0,115,0,0,0,0,0,0,0,611,94,3,0,97,0,709,214,5,0,0,5,0,221,6,39,0,0,39,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,0,0,43,0,46,0,0,0,0,0,0,0,221,44,0,0,45,0,271,86,0,0,0,0,0,89,7,19,0,0,17,0,26,0,3,0,0,3,0,3,0,0,0,0,0,0,0,7,24,0,0,21,0,32,0,0,0,0,0,0,0,90,20,0,0,21,0,116,3307,85,0,0,85,0,3395,155,438,3,0,447,0,602,3,15,7,0,22,0,20,0,4,0,0,4,0,3,158,457,10,0,471,0,626,4,3,0,0,3,11,18,3474,546,10,0,560,14,4038
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
505031107,4,0,258,12,55,0,0,55,0,62,3,0,0,0,7,0,4,0,0,0,0,0,0,0,12,61,0,0,63,0,70,0,0,0,0,0,0,0,266,58,0,0,64,0,332,86,5,0,0,5,0,94,6,30,0,0,28,0,37,0,3,0,0,4,0,4,0,0,0,0,0,0,0,6,30,0,0,35,0,35,0,0,0,0,0,0,0,90,36,0,0,38,0,128,40,3,0,0,3,0,42,0,10,0,0,10,0,11,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,17,0,0,17,0,15,0,0,0,0,0,0,0,41,14,0,0,14,0,55,2450,64,3,3,64,0,2516,103,479,7,0,490,0,591,5,40,11,3,53,0,59,0,9,0,0,9,0,9,111,517,22,3,541,0,651,0,0,0,0,3,3,3,2564,582,25,5,613,3,3176
505031108,18,0,392,16,92,5,0,99,0,111,0,6,9,0,17,0,17,0,0,0,0,0,0,0,16,98,17,0,112,0,131,0,0,0,0,0,0,0,385,116,17,0,135,0,519,136,4,0,0,4,0,140,8,44,3,0,51,0,58,0,4,8,0,13,0,13,0,0,0,0,0,0,0,8,52,9,0,56,0,69,0,0,0,0,0,0,0,149,49,9,0,61,0,209,68,0,0,0,0,0,67,0,26,6,0,27,0,27,0,0,6,0,4,0,4,0,0,0,0,0,0,0,0,25,8,0,32,0,32,0,0,0,0,0,0,0,68,30,8,0,38,0,102,3555,110,0,0,110,0,3668,180,780,32,0,814,0,990,3,82,52,0,135,0,140,0,3,0,0,3,0,3,189,859,85,0,949,0,1136,3,0,0,0,0,3,5,3745,969,85,8,1058,3,4809
505031255,0,0,110,4,23,0,0,22,0,28,0,3,0,0,3,0,3,0,0,0,0,0,0,0,4,26,0,0,27,0,30,0,0,0,0,0,0,0,111,29,0,0,26,0,143,27,0,0,0,0,0,27,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,27,9,0,0,9,0,37,16,0,0,0,0,0,16,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,16,3,0,0,3,0,16,1244,26,0,0,26,7,1272,52,220,6,3,229,0,288,0,9,3,0,18,0,18,0,0,0,0,0,0,0,52,232,11,3,247,0,299,8,0,0,0,0,3,7,1309,254,11,3,265,9,1583
505031256,0,0,21,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,0,8,0,0,0,0,0,0,0,21,4,3,0,8,0,24,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,13,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,111,0,0,0,0,0,111,3,8,3,0,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,0,18,0,16,0,0,0,0,0,0,0,113,8,11,0,18,0,128
505031257,0,0,44,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,40,3,0,0,3,0,44,11,0,0,0,0,0,11,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0,0,16,4,0,0,4,0,16,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,8,418,3,0,0,3,0,420,22,26,0,0,26,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,0,0,26,0,42,4,0,0,0,0,0,4,439,26,0,0,26,0,467
505031258,3,0,129,0,20,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,0,0,0,0,0,127,25,0,0,20,0,156,25,0,0,0,0,0,25,0,4,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,10,0,0,0,0,0,0,0,28,4,0,0,4,0,36,13,0,0,0,0,0,13,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,13,3,0,0,3,0,14,1386,21,0,4,27,6,1413,36,124,0,0,126,0,164,0,3,0,0,3,0,3,0,0,0,0,0,0,0,39,133,0,0,130,0,172,0,0,0,0,0,0,0,1417,152,0,4,156,8,1586
506011110,4,0,163,4,44,0,0,48,0,52,0,5,0,0,7,0,7,0,0,0,0,0,0,4,3,47,0,0,49,0,54,0,0,0,0,0,0,0,161,53,0,0,56,0,216,39,3,0,0,3,0,41,0,19,0,0,22,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,20,0,23,0,0,0,0,0,0,0,39,22,3,0,22,0,64,12,3,0,0,3,0,15,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,12,4,0,0,4,0,15,1842,52,0,0,52,0,1892,107,591,28,3,621,0,727,6,60,41,0,106,0,107,5,9,0,3,13,0,15,111,659,67,4,734,0,845,3,0,0,0,0,0,3,1953,715,67,4,784,0,2742
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
506011112,0,0,76,0,11,0,0,11,0,15,0,4,3,0,8,0,5,0,0,0,0,0,0,0,3,16,3,0,17,0,20,0,0,0,0,0,0,0,82,16,3,0,17,0,97,18,0,0,0,0,0,17,3,6,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,13,0,15,0,0,0,0,0,0,0,16,12,0,0,13,0,31,10,0,0,0,0,0,10,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,10,8,0,0,8,0,17,587,23,0,0,23,0,609,28,169,10,3,177,0,205,0,26,38,0,66,0,69,0,5,0,0,4,0,4,31,195,43,3,250,0,280,0,0,0,0,0,5,5,620,222,43,3,272,5,896
506011113,3,0,203,6,127,3,0,129,0,139,0,13,3,0,11,0,11,0,0,0,0,0,0,3,10,138,9,0,145,0,156,0,0,0,0,0,0,0,212,143,9,0,149,0,360,70,3,0,0,3,0,71,3,87,3,0,89,0,92,0,7,4,0,7,0,7,0,0,0,0,0,0,0,3,94,7,0,100,0,101,0,0,0,0,0,0,0,73,99,7,0,101,0,177,35,0,0,0,0,0,35,3,31,0,0,31,0,33,0,6,10,0,14,0,14,0,0,0,0,0,0,0,3,34,10,0,41,0,45,0,0,0,0,0,0,0,34,34,10,0,41,0,82,2374,94,0,0,97,0,2471,165,1847,48,9,1900,0,2065,4,88,49,0,131,0,140,0,8,0,3,5,0,9,166,1942,95,7,2044,0,2211,3,4,0,0,4,4,5,2541,2037,95,9,2138,4,4682
